marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	16149544	R2UD1SSBTT2IVY	B00K0DAH7I	710453580	MKT syma X5 X5C X5SC Quadcopter Helicopter and Accessories Parts	Toys	4	0	0	N	Y	Four Stars	Quality product	2015-08-31
US	2986850	R3QT94BRZDHTNK	B0071A1GIM	121789475	Turquoise Water Pearls	Toys	5	0	0	N	Y	Five Stars	lots of fun	2015-08-31
US	24977388	R2XZ9L15SCPJ9P	B00766AGAU	648264565	Blip Squinkies Hello Kitty Bubble Pack - Series 4 - Fruit with Tiny Toys	Toys	5	0	0	N	Y	My daughter loves Hello Kitty and these adorable little Squinkies were perfect for her	These are so hard to find now that Squinkies aren't as popular as they once were.  My daughter loves Hello Kitty and these adorable little Squinkies were perfect for her.  They're soft, very tiny, but the outfits that each Hello Kitty had on were adorable.	2015-08-31
US	32618000	R1VARHHOGTTM3Q	B00DVO4J04	649984664	Swimming Large Kickboard with Water Gun - Blue - 22 Inch	Toys	5	0	0	N	Y	He loved it. Huge hit	Yes!!! He loved it. Huge hit!!	2015-08-31
US	17407968	R22WIDWYO379OI	B00B3K5AU6	455089765	Super Miracle Bubbles Glow Fusion Bubble Solution Blue	Toys	5	0	1	N	Y	Five Stars	Children had fun exploring these bubbles in the dark	2015-08-31
US	50662350	R3DG4TIXP485GF	B00GVEKLY4	711471675	Flash Point Fire Rescue: Veteran and Rescue Dog Accessory Pack	Toys	5	0	0	N	Y	Five Stars	Very fast delivery - exactly as described and a great price.	2015-08-31
US	16250395	R3BNC9CXWHGJPE	B001JTQLK4	717207086	Around the Home (English / Spanish set) Skill Drill Flash Cards	Toys	5	0	0	N	Y	Nice to see the picture	Very helpful.  Nice to see the picture, spanish, and english so my kids were able to learn faster.	2015-08-31
US	26799867	RIMFNS3XW2M9Y	B004S8F7QM	829220659	Cards Against Humanity	Toys	5	0	0	N	Y	What you think it is!	Just as fun as expected!	2015-08-31
US	26503625	R32SUOG6GCW903	B00B4WJB26	155801295	Aurora World Sweet and Softer Perky Penguin 9.5" Plush	Toys	5	0	0	N	Y	Best Birthday Gift	We bought this for our son's first birthday. He absolutely loves it!! It is perfect size and incredibly soft. This would be a great choice for little ones.	2015-08-31
US	41452636	R35RIIMK854SSR	B00UYG254Y	216037292	Quadcopter with Camera Drone X5C RC Helicopter - New Upgraded Version with HD Camera, 3D Flip Roll, 6 Axis Gyroscope, 4 Channels Radio Control, 2.4 ghz 300 ft range - KiiToys USA Warranty + Tech Support	Toys	5	0	0	N	Y	Five Stars	Thrilled	2015-08-31
US	5558514	R8Z1E3920O1B3	B00EJKDKWW	969333498	Dark Horse Deluxe Game of Thrones: Stannis Baratheon Shield Pin 2.5" Action Figure Accessory	Toys	5	0	0	N	Y	Five Stars	Excellent pin, totally hip.	2015-08-31
US	39763956	R1L7MBNKTUFWL8	B00CXVNXEO	78950208	Radio Flyer Ziggle, Pink	Toys	5	0	0	N	Y	Five Stars	Best toy ever!!  Bought one for each of my 6 grandchildren's birthdays last year!!	2015-08-31
US	37125160	R36HKCFUQKPKB9	B007XVYPS2	516038421	VTech Spin and Learn Color Flashlight	Toys	4	0	0	N	Y	Four Stars	Fun toy for an infant.  Makes lots of different sounds and noises.	2015-08-31
US	39383558	R2SPUN7OIQD74N	B00M0PQJF8	819882379	Moyu Yj Crazy Fisher Speed Cube Puzzle Black	Toys	5	0	0	N	Y	Five Stars	Great, smooth	2015-08-31
US	19425659	R38BH4D0P0VQAX	B009USUO68	634185143	Paladone Tetris Light USA	Toys	5	0	0	N	Y	Loved it! Very cute and unique!	Loved it!	2015-08-31
US	51096676	RBYQ506P2MBBT	B00AHAJGXK	635623520	Crayola 48 Count Sidewalk Chalk (51-2048)	Toys	5	0	0	N	Y	Great product.	Good quality, great price.  This chalk takes a beating and still works.  good price!	2015-08-31
US	10776178	R3A48RWX1VFXX1	B00QY16N9G	660160689	3.7V 650mAh Replacement Battery Part for Haktoys® HAK907 17" Diagonal 2.4GHz 4CH RC Quadcopter	Toys	5	0	0	N	Y	No problems	I got several of these and they seem to work without any problems.	2015-08-31
US	11916403	R1Z8N59L29V6G4	B0114N8I28	422336322	Funko POP Exclusive Harry Potter with Sword of Gryffindor Toy Vinyl Action Figure #09	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	52917100	R55U7D3J4FHVJ	B00T0JDVA8	925420808	Dohdles! What is that?!	Toys	5	0	0	Y	N	Fun, challenging, creative and hands on, this is a great game	I'll bet that Dohdles! becomes one of the most popular games this year because it comes in a square box, has a tempting graphic, is geared to older kids and most adults, consists of several components, and it is great fun.  My family members are bread bakers and artists and we like to be challenged.  After a tasty dinner and some beverages, we clear the table and jump in to this game that can surprise us as the scoring progresses.  Being that the dohdler or the dohdlees can all score, anything can happen.  Playing the game with a group that did not know each other well got off to a slower start, but once the testing of boundaries moved into the fine line between too obvious a sculpture and the obscure creation, we were entertained over the period of more than an hour.  Since the dough is reused, I insisted that all hands be washed prior to playing and nobody minded once they realized my motivation.  I expect that I will eventually be purchasing a replacement dough, though.	2015-08-31
US	114040	R3PNVBE1EP5ICP	B007R7QAXA	146387721	Monkey Girl - Dinner Plates (8 count)	Toys	5	0	0	N	Y	Five Stars	Love them!	2015-08-31
US	35356	R1Y0N5SQPJ9UT0	B009GRWFF6	655496269	Camouflage Mini Basketball	Toys	5	0	0	N	Y	Perfect for younger children	Perfect for younger children. It's been a couple months since I got it and still hasn't lost any air.	2015-08-31
US	25431110	R3UIMJOB3MJ0LR	B00T6THFZY	452207924	Paladone Batman Multi Tool	Toys	1	0	0	N	N	BAT-FAIL	This doesn't function as any of the things it advertises. There is no way to get leverage as a bottle opener and the ears stab your hand. The keyring comes off with little effort. The tiny screwdrivers aren't large enough for most screw tops, not to mention if the screws are recessed more than 1 cm deep.  Im a huge batman fan and i love bat-merchandise but $10.00 plus 5 for S/H is not worth this.	2015-08-31
US	4247941	R3HBRAZQKOWW7U	B00BBIEDS0	999397324	Amscan Mini Cubes Party Favors Cube Puzzle (6 Pack)	Toys	1	0	0	N	Y	One Star	Package says 6, mine was open and only had 4	2015-08-31
US	30067162	R2AU6A5E0BVCLR	B00MJH1PJM	862603266	Yu-Gi-Oh! - Pendulum Back (DUEA-EN078) - Duelist Alliance - 1st Edition - Super Rare	Toys	5	0	0	N	Y	Five Stars	great	2015-08-31
US	1085476	RW7WADKT1Z078	B00RX9TXGS	696809784	WWE Elite Collection Series #36 -Dean Ambrose	Toys	5	3	3	N	Y	Five Stars	wonderful  ☺	2015-08-31
US	47012791	R2V675I2OSOMXM	B008483ZRA	898961149	Fun Central AC894 LED Foam Stick Baton Supreme - Multicolor - 12 Pack	Toys	5	0	0	N	Y	Five Stars	Good	2015-08-31
US	16980120	R23JW68WG5U30Z	B00NHQGE04	275753907	LEGO Disney Princess Elsa's Sparkling Ice Castle 41062	Toys	5	0	0	N	Y	Bought this for my niece and she absolutely loves it.	Bought this for my niece and she absolutely loves it.	2015-08-31
US	1763146	R13RB65Y1PE0HS	B004CTH7ME	790207015	Winning Solutions  Scrabble Deluxe Wooden Edition with Rotating Game Board	Toys	5	0	0	N	Y	Five Stars	My family was excited to start playing and really liked all the great features of the deluxe edition!	2015-08-31
US	11377502	RGYWFP1U7NSK3	B00YAK1LD6	457914914	JB Minecraft Shadow Dragons the Black Dragon Doll Plush Toys 24"	Toys	5	0	0	N	Y	My son loved it, thank	Bigger than we thought it would be for such a low price. My son loved it, thank you	2015-08-31
US	3977536	R1MS9UJE126MJT	B00R2FM0B8	60066756	TL 18 Various Bakucase Battle Brawlers with 18 Metal Card Toy All Different Amazing Best Gif	Toys	1	7	8	N	Y	These are fake. They are flimsy, broken or ...	These are fake. They are flimsy, broken or broke on 2nd day. Some won't even close. My eldest son has a whole collection of real bakugans and these are nothing close to the quality of the real ones. Will be returning	2015-08-31
US	982412	RQSUQRLOEE8GI	B00CEV9H2A	297774823	Disney Doc McStuffins Slumber Bag Set	Toys	5	0	0	N	Y	Five Stars	Neice loved it	2015-08-31
US	9796957	R20CH0UX5WMBGI	B00M5AUTB8	996367157	Barbie Fifth Harmony Camila Doll	Toys	4	0	0	N	Y	Four Stars	Mila's hair was messy af when I got it.	2015-08-31
US	28075522	R33YWUB7AMZ5ZH	B0000BYRV8	14056224	Pictionary - The Game Of Quick Draw	Toys	5	0	0	N	Y	Legendary	Amazing party game. All time favorite. You will make amazing memories with friends and family with this one.	2015-08-31
US	12495550	RDMONL396DYXK	B00IM1LM8I	57663760	Meet The Presidents Trivia Game	Toys	5	2	2	N	Y	Good for family fun	Really clever board game. Great for the whole family.	2015-08-31
US	50710888	R2DL4SAK7I5BC6	B00388IS1E	632556261	Fisher-Price iXL 6-in-1 Learning System (Pink)	Toys	5	0	0	N	Y	Five Stars	given as a gift	2015-08-31
US	46009006	RV9M4IQXZ78MG	B00EQ2PYUO	616319284	World Pride Set of 3 Colors Lace Overlay Modesty Panel	Toys	5	0	0	N	Y	Five Stars	i love it	2015-08-31
US	182750	R2DP78XY13QQU2	B0106M9U0C	597215693	Find It Games on the Go Pet Finder	Toys	5	8	9	N	N	Purrfect game on the go	Find It To Go Pet Finder. These Find It Games To Go are limited Quantity. These to go editions are half the size of the normal ones. Perfect to throw into a travel bag or keep in the car for road trips. This a contained game, so no chances of losing pieces. Every time someone comes to our house, they notice the Find it games we have. It never fails, they end up playing them while hanging out. They are fun for all ages! Adults get more competitive than the kids… Well, at least the ones we know.<br /><br />You can play a few different ways. You can play solo or compete with a friend. You can time yourself to see how fast you can find the items, or see if you can find them in alphabet order. You can also make stories with the items you find. Don’t forget to look out for the mystery item! Need help keeping track of what you have found or what is on the list? You can print out a list from their site. (minus the on the go editions. Hopefully they will be updated soon!)<br /><br />Items inside Pet Finder<br />Aquarium Gravel<br />Bell<br />Bird<br />Bird House<br />Bowl<br />Bunny<br />Cat<br />Collar<br />Dog<br />Dog Bone<br />Dog House<br />Egg<br />Fire Hydrant<br />Fish<br />Fish Bone<br />Fish Bowl<br />Frog<br />Guinea Pig<br />Hamster<br />Hamster Wheel<br />Heart<br />Horse<br />Kibble<br />Leash<br />Mouse<br />Paw Print<br />Penny<br />Pet Tag<br />Pig<br />Snake<br />Spider<br />Stick<br />Turtle<br />Vet Kit<br />Yarn<br />Mystery Item (which I will not tell you it, You can go to there website to see if you found it!)<br /><br />Ages: 4 & up Though I find younger kids enjoy them as well.<br />Players: 1 &up<br />Materials:This game is very well made.<br />Recommend it to others: Yes, to all ages!	2015-08-31
US	13722556	R34Y1246A5E8IJ	B00PR4M17E	716334916	Evolution - Giant Mandala Coloring Poster - 22" X 22" Inches	Toys	5	0	0	N	Y	Five Stars	All I thought it would be.	2015-08-31
US	50595779	R1FUD0CFY18321	B00K89YB12	296797295	Crown Premium Glow Sitcks 6-12 Hour Glow time	Toys	5	0	0	N	Y	Five Stars	great	2015-08-31
US	51478196	RRAJ6KVE7LB15	B00A8UT58K	215954049	Playskool Heroes Transformers Rescue Bots Energize Optimus Prime Figure	Toys	5	0	0	N	Y	5 year old loves it	Perfect for my 5 year old. Good quality, not easily breakable	2015-08-31
US	49420476	R1W9JS3KQZM3L3	B00S7332HK	122290058	Wealers Family and Pet Fun 6 Flying Discs, Group Game,High Quality Frisbee, Variety of Colors, Durable 8.7 Inch Frisbee Disk Pack of 6 with 3 Different Colors)	Toys	1	0	0	N	Y	One Star	Not good for playing with dogs. Brittle plastic that breaks and splinters way too easily..<br />Very disappointed.	2015-08-31
US	16166308	R1D3B898RAJRSR	B009LPOTE8	275072440	Terrace Houses - Type 2 (Pre-Painted)	Toys	5	0	0	N	Y	Highly recommended.	I love this item.  It came in a pre-cut flat pack of punch-out wood-composite pieces.  All of the pieces are pre-painted as described / pictured.  It took maybe 30-60 minutes of very easy assembly.  The design/assembly seems very well thought out.  The walls are double-layered to provide some extra integrity.<br /><br />I love that the windows are cut-out to allow you to see in/through, unlike Battlefront resin houses... it may not make a difference in play, because you still can't identify units through the tiny windows, but it is a nice touch.<br /><br />The roof can be removed in three separate pieces.  The second floor can be removed as one piece.  There are tiny pegs / holes to align / steady the second floor on the first floor; I can see those pegs getting destroyed with frequent use, but haven't experienced that yet.	2015-08-31
US	16703600	RB5L0VLGGY9ZI	B000BN8Y8G	919206042	Schylling Junior Helper Broom Set	Toys	5	0	0	N	Y	Five Stars	Perfect size for my toddler! He loves it!<br />Good quality too!	2015-08-31
US	17228716	R2IQSBVRY6U3XZ	B00NHQGGM0	261648503	LEGO Creator Vehicle Transporter	Toys	5	0	0	N	Y	Five Stars	Thanks.	2015-08-31
US	25169334	R3BZFKUHLLLP58	B0043G4JOA	226174437	BUCKLE TOY "Buster" – Toddler Early Learning Basic Life Skills Children’s Plush Travel Activity	Toys	5	0	0	N	Y	Most children like to buckle and unbuckle	Something so simple and so clever.  Most children like to buckle and unbuckle, but they need practice.  This clever toy gives her the chance to practice for hours.  It's fun, it's safe and it's engaging --- all the qualities of a great &#34;toy&#34;. A great alternative to beeps and buzzers.  Nice for times when children need something entertaining and adults need children to be quiet.  Perfect to take along to church.	2015-08-31
US	43734598	R31ZT9TIAS8Q5	B00080VMF4	921938038	John Deere Sit 'N Scoot Activity Tractor	Toys	1	0	0	N	N	One Star	Sound did not work on tractor. sent back for refund. Thank you very much for refund.	2015-08-31
US	37266701	R1INBMBVXWBB23	B005PXGD80	967173890	Doll Eyeglasses Set for 18 Inch American Girl Dolls - by Sophia's, 1 Pair Gold Doll Eyeglasses & 1 Pair Silver Doll Eyeglasses - Set of Gold & Silver Doll Glasses	Toys	5	0	0	N	Y	Five Stars	My granddaughters loved these too!!	2015-08-31
US	40349224	R5FSCB77CVY6N	B00INL3C8A	617873082	HALLMARK PARTY Rutherford B. Buzzard - The Perfect Companion for the Old Buzzard	Toys	5	0	0	N	N	Thank you for making a buzzard that's adorable!	Ordered for my mother and she loves it!  Thank you for making a buzzard that's adorable!	2015-08-31
US	34898983	RF62UI0V984JU	B00DGQZ39S	72021783	Frozen 3-Piece Adventure Kit with Camera, Flashlight and Binoculars	Toys	1	0	0	N	Y	I wouldn't recommend it.	very cheap.  The binoculars broke the first day, everything else ended up being sent to Goodwill.  I wouldn't recommend it.	2015-08-31
US	24882071	RMJMJ3ZFYU6KQ	B00PDMJU6U	4213134	Minions Bob with Teddy Bear	Toys	5	0	1	N	Y	I am very beautiful for my minions	I am very beautiful for my minions, that beautiful and very suabe, so if you should have a zipper cambuiar batteries and wash in cao be required	2015-08-31
US	21937656	RTR214Q3YRD4V	B00UYNAG0W	800714014	LEGO Ninjago Airjitzu Kai Flyer 70739 Building Kit	Toys	5	0	0	N	Y	Five Stars	It was a gift he loved them!!	2015-08-31
US	9878349	R3O6TSSGMEY6PT	B00HTEVNYM	648811295	Ty Beanie Boos Legs - Octopus Medium	Toys	5	0	0	N	Y	Five Stars	great	2015-08-31
US	126667	R1YUN93EQDREOM	B00K6MPKIY	879854760	Super Mario Bros 16" Large Backpack Book Bag School	Toys	5	0	0	N	Y	Five Stars	You meet all my expectations and more thanks	2015-08-31
US	2205041	RU9R7OD3TRTBF	B00SB8H466	732575254	Good Smile Snow Miku: Snow Bell Ver. Nendoroid Action Figure	Toys	5	0	0	N	Y	!!!!!!	So cute! Awesome nendoroid, must have for Miku Collection!!	2015-08-31
US	22591299	R2W2XAJJI6O6ZH	B0039WN9FE	43518638	Backyard Safari Cargo Vest	Toys	5	0	1	N	Y	Five Stars	Our grandson loved the vest!  Good quality!	2015-08-31
US	28785566	R31AADRBBN2W45	B00YNQUL1U	83429947	3pc I Said No Pen in Red, Blue and Black Pack of 3 Talking Pens	Toys	4	0	0	N	Y	Four Stars	Great	2015-08-31
US	49997223	R2JJ6C79F0RG9E	B004CZQKLM	893253677	Magic Makers Magic Stick	Toys	5	0	0	N	Y	Easy and effective	This is one of the best tricks out there and anyone should be able to use it with very little practice. The effect is jaw-dropping. I've performed it for adults and children as young as 5 and they all loved it.	2015-08-31
US	46504612	RE836T96W6UVQ	B005Y22FY8	428425922	MetalEarth 3D Metal Model - Black Pearl Pirate Ship	Toys	5	1	1	N	Y	great metal model on a scale of 1 to 5 ...	great metal model on a scale of 1 to 5 for difficulty with 5 being hard I would give it a 4. of all the metal models ships are the harder as you have to bend the metal without breaking it or popping the other side open. the sails are also part of the difficulty. but altogether a great piece fun to built and show off.	2015-08-31
US	28994918	RV76YX9UBV1XM	B0029NFRPO	177015303	Melissa & Doug Sound Puzzle - Wooden Peg Puzzle With Sound Effects	Toys	5	1	1	N	Y	Very nice..	Very nice...but sounds are sometimes slow to putting the piece in but nothing bad enough for this still not to be a great tou	2015-08-31
US	40369051	R3EHXCQ0L58E30	B001DBNFC0	154839889	Great Eastern Entertainment XXX Holic Black Mokona Plush	Toys	5	0	0	N	Y	Soft and Cute Pillow Character.	This was an inexpensive gift for my eleven year old granddaughter and she fell in love with it.  It is soft, cute and unusual.  The primary color black made a nice stand out on her all pink bedspread and was a nice addition to her bed pillow assortment.  I think your little girl or pre teen would like this cute stuffed toy also.	2015-08-31
US	34428760	R2A8SLK5FF7JOO	B00IPMNH6O	751077511	Little Adventures Cape & Sword Costume Sets for Boys	Toys	3	1	1	N	Y	The sword is in the trash and the cape isn't being worn.  Here are the issues....	I have an average sized 4 year old.  When he saw this set he was pretty excited.  However, the excitement did not last long.  Here are the issues:<br /><br />Sword: the sword is hard foam.  Which is good for not causing damage.  However, the sword broke in half at the base of the blade/top of the handle after a couple of days of use.  We tried gluing it, but it didn't hold.<br /><br />Cape:  it is a bit too tight at the neck.  There is maybe an inch or two of play.  Which is not that much for a kid running around.  He excitedly put it on the first time, thought it was too tight and hasn't worn it since.<br /><br />Sum:  If you are giving this to a boy with a thin neck that is very gentle with toys - then this is a great set.  However, for the rest of the boys out there, it would be better if the neck was an inch or two bigger and maybe if there was a more solid layer under the foam to keep the sword from breaking easily.  I hope this is helpful to you!	2015-08-31
US	10282064	R1S5FRE5A2X7SI	B000F5YYDE	998859313	Doll Or Stuffed Toy Car Seat	Toys	5	0	0	N	Y	She takes it into restraunts because it looks so much like the real thing her mom is afraid someone will ...	This is so precious. My granddaughter has a &#34;baby alive &#34; that she puts in it. She takes it into restraunts because it looks so much like the real thing her mom is afraid someone will break out the car window to save the baby.	2015-08-31
US	42007085	R1ZHMPCG78G8TV	B005UK0TRO	449265692	Crystal Gallery Ariel 44pcs	Toys	3	0	0	N	Y	The product doesn't look the same as the pictures. ...	The product doesn't look the same as the pictures.  The whole piece in orange.  There is no instruction on how to put on the stickers too.	2015-08-31
US	10413518	R2BHIY6PKLHG5V	1223092763	713823027	New York Puzzle Company - New Yorker Main Street - 1000 Piece Jigsaw Puzzle	Toys	1	0	1	N	Y	One Star	Disappointed with this puzzle. The pieces are very oddly shaped. Would only recommend White Mountain or Buffalo puzzles	2015-08-31
US	37305150	RSDUAO2NXDNZE	B00GOMD5H8	565747757	Anchorman Ron Burgundy 7" Bust	Toys	5	0	0	N	Y	Five Stars	This goes great with my many leather bound books in my apartment that smells of rich mahogany.	2015-08-31
US	19966541	R2WBQCPSK2HM5B	B000084JMC	167027463	Melissa & Doug Fire Truck Jumbo Jigsaw Floor Puzzle (24 pcs, 4 feet long)	Toys	5	0	0	N	Y	Five Stars	my son LOVES this puzzle	2015-08-31
US	50608474	R11SOAVN0W5GBR	B00XEL3RUC	870059314	Matchbox Be A Hero E-One Mobile Command Center Vehicle	Toys	5	0	0	N	N	Five Stars	An excellent Command Center for a Firefighter from the heart.	2015-08-31
US	13515513	R1VOE7APRYZDHL	B00000J421	947457955	Power Wheels 6-Volt Rechargeable Replacement Battery	Toys	5	0	0	N	Y	Good buy!	Batteries were exactly as ordered. Much cheaper than in a big box store. The plugs did not fit my late 80s power wheels however I found out they had been recalled. A quick call to Mattell and I was directed to a service center for rewiring. Now my 3 year old drives my old toys 20 plus years later.<br /><br />On a full charge the batteries last 30-40 minutes of continuous use.	2015-08-31
US	23838654	R2UYRAOQ48XABL	B010R31I9G	852237408	Multi-Color Tent with Tunnel	Toys	1	1	1	N	Y	One Star	Absolute garbage, such poor quality and a waste of money.	2015-08-31
US	47781982	R2WPIPHCAIMUIC	B0062DSPRO	38191331	Pokemon - Camerupt (36) - EX Holon Phantoms	Toys	5	0	0	N	Y	Five Stars	My Grandson loves these cards.  Thank you	2015-08-31
US	52832055	RRZ87KYT54KZM	B000RA1R5A	859176070	Large Wiggly Giggly Ball by Toysmith (assorted colors, sold individually)	Toys	4	0	0	N	Y	A fun toy for kids!	I bought this for our 18 month old grandson who goes crazy for balls, any size, any shape!  He loves sitting on the floor and throwing the Wiggly Giggly Ball and then racing after it to throw it again.  He likes the sounds that it makes, unlike our dogs!	2015-08-31
US	50155604	R1RDPUBNZ3PIEV	B00C6Q1Z6E	728074609	Disney Frozen Sparkle Princess Elsa Doll(Discontinued by manufacturer)	Toys	5	0	0	N	Y	I was a gift. The little girl it was ...	I was a gift.  The little girl it was given to rarely puts it down.	2015-08-31
US	25510373	R3QSRUXS2XBZ4G	B0015IQO2O	415527106	Game Matt Variation	Toys	5	0	0	N	Y	As Described	The mat cleans easily and is of a decent weight. Works as needed.	2015-08-31
US	16822416	RN7WJY4MMEZLI	B001543YJY	339733750	Green Toys	Toys	5	0	0	N	Y	Five Stars	My grandson had so much fun and interest in this item!  Good service!	2015-08-31
US	18881746	R3OFWPI3VM2Z0K	B0038BHZS8	850973762	QUARTET Hanayama Cast Metal Brain Teaser Puzzle (Level 6)	Toys	5	0	0	N	N	Great Challenging Puzzle	Nice metal puzzle! Great challenge, since my son solves a Rubik's Cube in minutes.	2015-08-31
US	15404989	R2KGW68IPZUXPK	1601255500	925298383	Pathfinder Adventure Card Game: Rise of the Runelords Base Set	Toys	5	1	1	N	Y	A thematic and epic adventure card game!	This game is the perfect blend of RPG story telling and card game/board game mechanics. The game is easy to learn/teach which allows anyone with an interest in fantasy games to play. I've played it solo and with others and it's a blast either way. There is a lot of content in the base set, which gives it a lot of replay ability. The best part is the thematic experience that the game gives.There is enough flavor text to give characters and locations a story and your imagination will fill in the details, creating an exciting adventure. One of the best card/board games I've played.	2015-08-31
US	36420128	R1514JYDOXY1PO	B0017ROJ3E	368171916	John N. Hansen Co. Bocce Ball Game Set	Toys	5	0	0	N	Y	Five Stars	this is super, my husband has wanted this game forever...........	2015-08-31
US	609511	R1YLHWG6EF6LLO	B00V3XL494	105110679	Funko POP Games: Borderlands Mad Moxxi Action Figure	Toys	4	2	2	N	Y	I love my mad moxxi	I love my mad moxxi.  But the only problem is that her head seems to be leaning forward to much and she keeps falling over. But other than that she is beautiful and better than I had expected.	2015-08-31
US	50111960	R1H3R966RVDUXT	B009FR5O2S	978958157	Dr.Luck Cutie Collections Girls Straw Baby Hat (Multicolor, One Size)	Toys	5	0	0	N	Y	Wirth buying .	I will buy again. Very well made.	2015-08-31
US	29874611	R27WW0W6ACY5BD	B004LDDV9O	81202428	POOF 7-Inch Foam Ball	Toys	5	0	0	N	Y	Perfect	I'm rehabbing a right femur fracture and this is what I needed. Put I between my knees and squeeze.	2015-08-31
US	39221219	RHU4JA1WTEGHC	B004S8F7QM	829220659	Cards Against Humanity	Toys	5	0	0	N	Y	Great fun somewhat vulgar	Had a great time playing with friends.  Be prepared for some vulgarity.	2015-08-31
US	35731740	R31RNTRT1V6KF6	B00TXNJ45M	716676972	The Learning Journey Techno Gears Marble Mania Zoomerang Building Kit	Toys	4	0	0	Y	N	Twin Tested And Approved For Fun, Be Prepared To Help	I'd agreed that a couple of little eight year old special someones could stay up until they got this constructed, so I thought that I was being played when two hours came and went and it was still in pieces. It was my night to be &#34;off,&#34; so it fell to my spouse to bring it to an end. Using his own kid friendly profanity (snuggerfuts!) and infinite patience, he was able to help them get the various scattered bits assembled into a final product. The problem was one of strength; some pieces required real muscle power in order to achieve a full connection. Play finally began after a few test runs identified which tracks needed additional adjustments. They barely played an hour before being done with it for the night. The next morning they had another hour before their mother picked them up and they spent every possible minute with it until they left. It waits for them on the dining room table and I notice it wobbles a lot when I pass by. I spoke to T2 (twin two) this morning and asked if he loved it or liked it (like) and if there was anything people buying this should know; he said to say that it needs more marbles. In short, this [[ASIN:B00TXNJ45M The Learning Journey Techno Gears Marble Mania Zoomerang Building Kit (100-Piece), Multi]] may require adult assistance to put together and, if you buy it, you should consider buying extra marbles too. Any toy that can inspire hours of play is a plus in my  book.	2015-08-31
US	44897422	R9Z3P4RXWCSZF	B000P65B6M	164632621	Floppy Black Shorthair Black Cat 7"	Toys	5	0	0	N	Y	ADORABLE CAT	looks just like our  shorthair cat with black whiskers but there are no whiskers on it  like ours does all of the other black cats I have seen do not have whiskers either-oh well adorable and  very soft though plus the size is just perrfect	2015-08-31
US	27206928	R2TR1QJJ5I9MZG	B00N3T3QCE	793754311	Little Tikes Cozy Coupe Sport Ride-On	Toys	4	0	0	N	Y	Four Stars	My nephew really loves this car, It was a pain in the you know what to assemble.	2015-08-31
US	13340692	R1Y0XEH85JASDZ	B00886F1B6	40109699	Tie-A-Balloon	Toys	5	0	0	N	Y	can i say amazing 100 times	can i say amazing 100 times?!?!?! why didn't i think of this??  this is the best when you need to tie a ton of balloon knots!  You just have to get the hang of it, but you can get the hang of it in less than 1 minute, trust me buy this product, Your fingers will thank you! :)	2015-08-31
US	17486100	R2SOGY6QZFNC9B	B00TYHJ53I	153754240	Text Cool	Toys	4	0	1	N	N	Great for a playdate or sleepover!	We received this through Buzzagent. My 7 and 3 year old girls loved it. Even my 8 year old son thought it was fun. This would be a really cool toy for a group Playdate or sleepover!<br /><br />Direction were easy to follow with pictures so the girls were able to figure it out on their own!<br /><br />Kids could load the bracelets, stamp them and change to the other stamp wheel with no problems!<br /><br />Kids wanted to give it 5 stars. Because I have since found the clips that hold them together (meaning they are no longer in bracelet form) that part I am disappointed in, when they find their bracelets again, the clips are now gone. However, for a playdate or sleepover it would be really cool!	2015-08-31
US	17272390	RP50EDIFOYWDL	B00E40J0LW	236386673	Disney Merida Doll- Mini Bean Bag Plush - 12'' by Brave	Toys	5	0	0	N	Y	... to our Disney plush collection and this was the perfect addition.	We had been looking for additional princesses to add to our Disney plush collection and this was the perfect addition.	2015-08-31
US	1158521	R2GV9L84JTUXC8	B00EJSDXNU	347953698	Oliasports Fairy Tail Lucy Pu Leather Keychain Bag Case Key Holder with Belt Loop, Brown, 5.11"	Toys	2	0	0	N	Y	Two Stars	Its alright but it is backwards. It won't hold any keys.	2015-08-31
US	763273	R2WPL4MWX3FRTM	B00NE3CGJ8	938676941	Pillow Pets Mystical Unicorn Folding 18-inch Plush	Toys	5	0	0	N	Y	The grand kids love them. We got them for Christmas	The grand kids love them .  We got them for Christmas.	2015-08-31
US	36054706	R20TQAPEW0W4HJ	B00JRIGDVG	948638211	Air Hogs RC Megabomb Heli Special Edition - Bomb Dropping RC Helicopter - Black	Toys	2	2	2	N	Y	a bit difficult to use and just not that great.	It's not very durable, a bit difficult to use and just not that great.	2015-08-31
US	351969	RYEP4NW5E09XW	B009NIRREM	499001914	Pillow Pets Dream Lites - Tardy Turtle 11"	Toys	5	0	1	N	Y	Five Stars	Amazing!! It lights up whole room	2015-08-31
US	16263671	R1X4LB9JBD2A5H	B0030F67N6	303661845	B. Toys B. One Two Squeeze Blocks	Toys	4	0	0	N	N	My son loves these! They are very soft and ...	My son loves these!  They are very soft and he loves that they squeek!!	2015-08-31
US	128317	R2NFOB0FXD2TG7	B007BDMHVE	890470185	Double 12 Numeral Pro Size Mexican Train & Chicken Domino Set	Toys	5	0	0	N	Y	Five Stars	Great game for all ages	2015-08-31
